學年期,系所名稱,"科目名稱(連結課程地圖)             備註 
             限選條件",教師姓名*:主負責老師,已選課人數/餘額,系所名稱_label,學分,必選修,時間,教室,類別_實習,類別_講義,數學_微積分,數學_代數,數學_幾何,數學_數值分析,數學_分析,統計_數據分析,統計_機率,統計_時間數列,統計_貝氏統計,電腦科學_深度學習,電腦科學_演算法,電腦科學_資料結構,電腦科學_人工智慧,電腦科學_程式設計,電機工程_電路設計,電機工程_電磁學,電機工程_模擬系統,測量_測量技術,測量_地圖繪製,測量_GPS定位,土木_結構設計,土木_工程施工,土木_建築學
0112-1,數學系 MATH,離散數學,黃柏嶧,58/7,0,3, 選修,"[2]7~8,[5]7",數學系館 3172,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0112-1,數學系 MATH,向量分析,林景隆,55/45,0,3, 選修,"[1]2~3,[3]2",數學系館 3173,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0112-1,數學系 MATH,初等分析,劉珈銘,47/4,0,3, 選修,"[3]8,[5]5~6",數學系館 3172,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0112-1,數學系 MATH,複變數函數論,劉聚仁,60/額滿,0,3, 選修,"[3]7,[4]5~6",數學系館 3172,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0112-1,數學系 MATH,數值分析（一）,王辰樹,194/31,0,3, 選修,"[2]7~8,[4]6",數學系館 3173,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0112-1,數學系 MATH,偏微分方程導論,史習偉,26/19,0,3, 選修,"[2]7~8,[5]7",數學系館 3174,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0112-1,數學系 MATH,拓樸學,陳若淳,44/6,0,3, 選修,"[1]5~6,[3]6",數學系館 3174,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0112-1,數學系 MATH,幾何學（二）,陳若淳,49/26,0,3, 選修,"[1]3,[3]3~4",數學系館 3174,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0112-1,數學系 MATH,計算代數,蕭仁傑,32/46,0,3, 選修,"[1]7~8,[3]5",數學系館 3173,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0112-2,數學系 MATH,微積分（二）,高橋亮甫*,56/244,0,4, 必修,"[1]2~3,[3]5~6",理學教學大樓 36169,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0112-2,數學系 MATH,線性代數（二）,賴青瑞,48/32,0,3, 必修,"[3]2,[5]3~4",理學教學大樓 36169;理學教學大樓 36204,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0112-2,數學系 MATH,普通物理學（二）,田興龍,148/42,0,3, 必修,"[2]3~4,[4]2",理學教學大樓 36102,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0112-2,數學系 MATH,計算機概論與程式語言,舒宇宸,55/3,0,3, 必修,"[3]7~8,[5]2",數學系館 3172,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0112-2,數學系 MATH,高等微積分（二）,方永富,77/13,0,4, 必修,"[1]5~6,[3]3~4",理學教學大樓 36102,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0112-2,數學系 MATH,代數學（二）,柯文峰,62/18,0,3, 必修,"[2]3~4,[4]2",理學教學大樓 36104,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0112-2,數學系 MATH,微分方程導論,林景隆,94/416,0,3, 必修,"[2]2,[4]3~4",共同教室 A1306(資源後),False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0112-2,數學系 MATH,數論導論,章源慶,67/13,0,3, 選修,"[3]8,[5]5~6",理學教學大樓 36206,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0112-2,數學系 MATH,幾何學（一）,劉之中,49/71,0,3, 選修,"[2]5~6,[4]6",理學教學大樓 36202,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0112-2,數學系 MATH,應用分析,連文璟,25/20,0,3, 選修,"[3]8,[5]5~6",理學教學大樓 36208,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0112-2,數學系 MATH,科學計算導論,陳旻宏,435/10,0,3, 選修,"[2]7~8,[5]7",數學系館 3173,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0112-2,數學系 MATH,複變數函數論（二）,陳若淳,36/14,0,3, 選修,"[1]5~6,[3]6",數學系館 3174,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0112-2,數學系 MATH,傅立葉分析與應用,林育竹,56/1,0,3, 選修,"[1]2~3,[3]2",數學系館 3173,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0112-2,數學系 MATH,伽羅瓦理論入門,林牛,420/15,0,3, 選修,"[2]2,[5]3~4",數學系館 3174,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0113-1,數學系 MATH,微積分（一）,劉育佑,57/243,0,4, 必修,"[1]2~3,[3]5~6",理學教學大樓 36173,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0113-1,數學系 MATH,數學導論,劉之中,73/447,0,3, 必修,"[3]7~8,[5]2",理學教學大樓 36173,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0113-1,數學系 MATH,普通物理學（一）,田興龍,4144/66,0,3, 必修,"[2]3~4,[4]2",理學教學大樓 36102,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0113-1,數學系 MATH,線性代數（一）,李宗儒,59/243,0,3, 必修,"[3]2,[5]3~4",理學教學大樓 36204,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0113-1,數學系 MATH,高等微積分（一）,高橋亮甫,62/418,0,4, 必修,"[1]5~6,[3]3~4",理學教學大樓 36102,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0113-1,數學系 MATH,代數學（一）,林牛,72/48,0,3, 必修,"[2]3~4,[4]2",理學教學大樓 36104;理學教學大樓 36206,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0113-1,數學系 MATH,機率導論,劉聚仁,60/20,0,3, 必修,"[2]2,[4]3~4",共同教室 A1307(資源後),False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0113-1,數學系 MATH,數論導論,林牛,44/16,0,3, 選修,"[1]8,[4]5~6",數學系館 3173,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0113-1,數學系 MATH,向量分析,林景隆,54/6,0,3, 選修,"[1]2~3,[3]2",數學系館 3172,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0113-1,數學系 MATH,初等分析,方永富,458/4,0,3, 選修,"[3]8,[5]5~6",數學系館 3172,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0113-1,數學系 MATH,複變數函數論,劉珈銘,43/43,0,3, 選修,"[1]2~3,[3]2",數學系館 3173,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0113-1,數學系 MATH,動態系統,洪英志,304/5,0,3, 選修,"[2]2,[5]3~4",數學系館 3177,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0113-1,數學系 MATH,偏微分方程導論,關汝琳,29/411,0,3, 選修,"[2]7~8,[5]7",數學系館 3173,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0113-1,數學系 MATH,拓樸學,陳若淳,436/14,0,3, 選修,"[1]5~6,[3]6",數學系館 3174,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0113-1,數學系 MATH,幾何學（二）,陳若淳,94/41,0,3, 選修,"[1]3,[3]3~4",數學系館 3174,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0108-2,統計系 STAT,統計學（二）,馬瀰嘉,76/1,2,3, 必修,"[1]2~3,[3]2",統計系館 62223,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0108-2,統計系 STAT,微積分（二）,李國榮,70/2,2,3, 必修,"[1]5~6,[3]5",統計系館 62223,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0108-2,統計系 STAT,線性代數（二）,嵇允嬋,800/1,2,2, 必修,[4]3~4,統計系館 62223,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0108-2,統計系 STAT,經濟學（二）,林姿妤,75/3,2,3, 必修,[4]5~7,統計系館 62223,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0108-2,統計系 STAT,服務學習（二）,張欣民,065/10,2,0, 必修,[1]1,統計系館 62223,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0108-2,統計系 STAT,數理統計（一）,李國榮,088/額滿,2,3, 必修,"[2]3~4,[4]2",統計系館 62115,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0108-2,統計系 STAT,迴歸分析,張升懋,92/額滿,2,3, 必修,[3]6~8,統計系館 62115,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0108-2,統計系 STAT,會計學（二）,施坤宏,69/9,2,3, 必修,[1]7~9,統計系館 62117,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0108-2,統計系 STAT,品質管制,潘浙楠,56/7,2,3, 選修,[3]2~4,統計系館 62113,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0108-2,統計系 STAT,抽樣調查,趙昌泰,86/8,2,3, 必修,"[2]2,[5]2~3",統計系館 62115,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0108-2,統計系 STAT,統計軟體與繪圖,李俊毅,52/3,2,3, 選修,[5]6~8,統計系館 62225,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0108-2,統計系 STAT,多變量分析,溫敏杰,65/5,2,3, 必修,"[3]3~4,[5]4",統計系館 62117,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0108-2,統計系 STAT,類別資料分析,趙昌泰,680/7,2,3, 必修,[2]6~8,統計系館 62223,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0108-2,統計系 STAT,機器學習,鄭順林,54/3,2,3, 選修,"[1]2~3,[3]2",統計系館 62225,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0108-2,統計系 STAT,工業統計,李宜真,507/6,2,3, 選修,[1]5~7,統計系館 62113,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0108-2,統計系 STAT,應用機率論,張欣民,25/025,2,3, 選修,[4]2~4,統計系館 62119,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0108-2,統計系 STAT,統計調查實務,趙昌泰,43/035,2,1, 必修,[5]9~A,統計系館 62119,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0108-2,統計系 STAT,總體經濟學,陳奕奇,23/27,2,3, 選修,[2]2~4,統計系館 62119,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0108-2,統計系 STAT,統計實務,楊明宗,202/23,2,3, 選修,[2]2~4,統計系館 62113,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0108-2,統計系 STAT,期貨與選擇權,顏盟峯,96/7,2,3, 選修,[5]2~4,會計系館 63211,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
